order_id,order_number,order_item_id,item_name,quantity,invoiced_quantity,mrp,price_per_unit,amount,discount_amount,profit
112060,SO/24-25/92463,215657,Shri Ram maida (50kg),11,11,42.3,37,465.3,58.3,1.1
112139,SO/24-25/92541,215785,Tata Salt Pkt(1Kg),1,1,1340,1250,1340,90,-30
109812,SO/24-25/90330,211912,Ruchi Gold Palm Pouch(1L),50,50,1310,1242,65500,3400,100
109817,SO/24-25/90332,211920,Aashirwad Chakki Atta (5kg),5,5,1498,1295,7490,1015,-10
109816,SO/24-25/90335,211917,Vibhor Soya Pouch(1L),1,1,1679,1465,1679,214,20
109816,SO/24-25/90335,211918,Rajdhani Barik Besan,5,5,106.829,100,534.15,34.15,30
109816,SO/24-25/90335,211919,Shri Ram maida (50kg),6,6,42.3,37,253.8,31.8,0.6
109808,SO/24-25/90325,211897,DCM Double Filter Sugar,10,10,2400,2200,24000,2000,400
109819,SO/24-25/90333,211922,Ruchi Gold Palm Pouch(1L),30,30,1310,1243,39300,2010,30
109811,SO/24-25/90327,211911,Aashirwad Chakki Atta (10kg),15,15,1471,1268,22065,3045,0
109805,SO/24-25/90331,211893,Aashirwad Chakki Atta (10kg),2,2,1471,1275,2942,392,-6
109805,SO/24-25/90331,211894,Tata Salt Pkt(1Kg),1,1,1456,1265,1456,191,0
109820,SO/24-25/90343,211925,Color Red,1,1,70,65,70,5,0
109820,SO/24-25/90343,211926,Saccha Heera Chhola,4,4,152.717,128,610.87,98.87,-68.2
109820,SO/24-25/90343,211923,Prakash Maida,1,1,1780,1700,1780,80,-15
109820,SO/24-25/90343,211924,Fryola Soya,1,1,2300,2210,2300,90,10
109813,SO/24-25/90341,211913,Prakash Aata,1,1,1670,1580,1670,90,-30
109838,SO/24-25/90356,211957,DCM Double Filter Sugar,1,1,2400,2210,2400,190,40
109815,SO/24-25/90326,211916,Ruchi Gold Palm Pouch(1L),30,30,1310,1240,39300,2100,-60
109330,SO/24-25/89910,211060,Chhoti Saunf,1,1,310,290,310,20,0
109330,SO/24-25/89910,211061,SATRI(500GM),2,2,105,100,210,10,0
109840,SO/24-25/90359,211960,NR Atta,15,15,39.636,36,594.54,54.54,-5.12
109840,SO/24-25/90359,211961,Shudh Oil,1,1,140.5,130,140.5,10.5,0
109330,SO/24-25/89910,211062,Everest Kasuri Methi(100gm),2,2,102,81,204,42,-1.2
109330,SO/24-25/89910,211064,Jaifal,1,1,100,95,100,5,0
109330,SO/24-25/89910,211057,Baking Powder,1,1,320,300,320,20,0
109330,SO/24-25/89910,211058,Color Red,1,1,70,65,70,5,0
109809,SO/24-25/90329,211898,Aashirwad Chakki Atta (5kg),45,45,1498,1292,67410,9270,0
109810,SO/24-25/90337,211905,Nepali Soya Pouch,5,0,1270,1150,6350,600,-100
117862,SO/24-25/97918,225352,Patent Maida,5,5,1750,1720,8750,150,-50
111290,SO/24-25/91747,214308,Parivar Pasand Chakki Aata (50kg),1,1,1850,1710,1850,140,0
132047,SO/24-25/111238,249718,Rice Deepak Resort basmati,3,3,53,50,159,9,0
109790,SO/24-25/90336,211872,Bawarchi Vanaspati Pouch 1ltr,5,5,148.203,139,741.02,46.02,-36.02
109790,SO/24-25/90336,211873,Fortune Soya Tin(15L),1,1,2200,2150,2200,50,-20
109790,SO/24-25/90336,211874,SAPNA GOLD MAIDA,25,25,40.535,36,1013.38,113.38,-103.38
109822,SO/24-25/90344,211928,Prakash Maida,1,1,1780,1700,1780,80,-15
109751,SO/24-25/90290,211801,Madhur Gold Maida,1,1,1800,1660,1800,140,-30
109823,SO/24-25/90345,211929,Aashirwad Chakki Atta (5kg),2,2,1498,1302,2996,392,0
109823,SO/24-25/90345,211930,Aashirwad Chakki Atta (10kg),2,2,1471,1278,2942,386,0
109738,SO/24-25/90273,211779,Prakash Maida,15,15,1780,1680,26700,1500,-375
109738,SO/24-25/90273,211780,Laal Gulaab Suji/Rava,1,1,1800,1730,1800,70,0
109824,SO/24-25/90346,211931,Prakash Aata,8,8,1670,1565,13360,840,-280
111794,SO/24-25/92210,215194,Laal Gulaab Suji/Rava,1,1,1800,1730,1800,70,0
109825,SO/24-25/90347,211932,Ruchi Gold Palm Pouch(1L),6,6,1310,1240,7860,420,-30
109825,SO/24-25/90347,211933,Galaxy rice,2,2,3345,2865,6690,960,110
111649,SO/24-25/92085,214926,Bawarchi Vanaspati Tin(15Kg),10,10,2370,2240,23700,1300,-350
109370,SO/24-25/89908,211135,Normal Sugar,5,5,2205,2155,11025,250,-75
109370,SO/24-25/89908,211136,Pani (500 Ml),5,5,130,110,650,100,0
109446,SO/24-25/89986,211943,Fortune Kacchi Ghani,1,1,2350,2350,2350,0,50
109446,SO/24-25/89986,211944,Nepali Soya Pouch,1,1,1270,1130,1270,140,-40
109826,SO/24-25/90349,211934,Kings Soya Pouch,5,5,1700,1476,8500,1120,-620
109828,SO/24-25/90348,211936,Fortune Soya Pouch(1L),20,20,2635,2290,52700,6900,-300
109837,SO/24-25/90358,211953,Nepali Soya,8,8,2210,2110,17680,800,0
109837,SO/24-25/90358,211954,Ruchi Gold Palm Pouch(1L),6,6,1350,1245,8100,630,-30
109821,SO/24-25/90461,211927,Kingfisher Arhar Dal,1,1,3900,3480,3900,420,-420
109827,SO/24-25/90367,211935,Laal Gulaab Suji/Rava,5,5,1800,1710,9000,450,-75
109831,SO/24-25/90404,211945,Maharaja Chakki Aata,8,8,1700,1560,13600,1120,-280
109832,SO/24-25/90406,211946,Maharaja Chakki Aata,6,6,1700,1560,10200,840,-210
109834,SO/24-25/90351,211948,Laal Gulaab Suji/Rava,2,2,1800,1720,3600,160,-20
109833,SO/24-25/90559,211947,Normal Sugar,5,5,2250,2150,11250,500,350
109835,SO/24-25/90368,211949,Kings Soya Pouch,10,10,1700,1464,17000,2360,-1360
109810,SO/24-25/90337,211906,Bail Kohlu Mustard Bottle(1L),1,0,2028,1992,2028,36,24
109810,SO/24-25/90337,211908,SAPNA GOLD MAIDA,2,0,1900,1840,3800,120,-80
109810,SO/24-25/90337,211909,Adani Mota Besan,1,1,3730,3325,3730,405,-280
109810,SO/24-25/90337,211910,Fortune Soya Pouch(1L),3,3,2500,2336,7500,492,-192
117862,SO/24-25/97918,225354,Normal Sugar,2,2,2250,2200,4500,100,-20
118412,SO/24-25/98376,226252,Laal Gulaab Maida,6,6,1880,1710,11280,1020,-210
111291,SO/24-25/91748,214309,Soyum Soya Tin(15L) V,15,15,1950,1920,29250,450,150
111291,SO/24-25/91748,214310,Prakash Aata,10,10,1700,1650,17000,500,200
109844,SO/24-25/90355,211967,Best Choice Palm Tin(15Kg),10,10,2613,2260,26130,3530,-50
109842,SO/24-25/90353,211963,Aashirwad Chakki Atta (5kg),2,2,1498,1292,2996,412,-20
109842,SO/24-25/90353,211964,Aashirwad Chakki Atta (10kg),3,3,1471,1270,4413,603,-24
109842,SO/24-25/90353,211965,Scooter Vanaspati Tin(15Kg),1,0,2659,2240,2659,419,-70
109841,SO/24-25/90354,211962,Tata Salt Pkt(1Kg),4,4,1456,1260,5824,784,-20
111568,SO/24-25/92032,214787,Sk Maida,1,1,1725,1602,1725,123,2
111770,SO/24-25/92206,215154,Best Choice Palm Tin(15Kg),1,1,2613,2265,2613,348,-5
109795,SO/24-25/90320,211882,Fortune Fryola Soya,1,1,2100,2060,2100,40,10
112259,SO/24-25/92919,216012,Masodha Double Filter Sugar,2,2,2300,2250,4600,100,60
109847,SO/24-25/90370,211972,Ruchi Gold Palm Pouch(1L),20,20,1310,1236,26200,1480,-120
109847,SO/24-25/90370,211973,Vibhor Soya Pouch(1L),5,5,1679,1430,8395,1245,-50
109847,SO/24-25/90370,211974,Nature Fresh Soya Tin(15L),1,1,2435,2070,2435,365,10
109847,SO/24-25/90370,211975,Double Filter Sugar,1,1,2515,2195,2515,320,-30
109849,SO/24-25/90372,211979,Single Filter Sugar,1,1,2425,2150,2425,275,-10
109849,SO/24-25/90372,211980,Aashirwad Chakki Atta (10kg),1,1,1471,1278,1471,193,0
109849,SO/24-25/90372,211981,Mahakosh Soya Oil Pouch(1L),5,5,1730,1480,8650,1250,-50
109836,SO/24-25/90357,211951,Heritage XXXL,1,1,112,104,112,8,0
109846,SO/24-25/90361,211969,Laal Gulaab Maida,1,1,1780,1700,1780,80,0
109846,SO/24-25/90361,211970,Fortune Soya Tin(15L),1,1,2240,2150,2240,90,-20
109846,SO/24-25/90361,211971,Bawarchi Vanaspati Pouch 1ltr,5,5,155.125,144,775.63,55.63,-11.88
109836,SO/24-25/90357,211952,Double Chabhi Rice,3,3,102.667,95,308,23,0
109836,SO/24-25/90357,211950,Sk Maida,1,0,1725,1600,1725,125,0
109850,SO/24-25/90371,211982,Ruchi Gold Palm Pouch(1L),50,50,1310,1245,65500,3250,250
109845,SO/24-25/90463,211968,Best Choice Soya Tin (15Kg),1,1,2380,2250,2380,130,40
109854,SO/24-25/90407,211987,Maharaja Chakki Aata,5,5,1700,1560,8500,700,-175
109843,SO/24-25/90369,211966,Prakash Maida,1,1,1780,1690,1780,90,-25
109851,SO/24-25/90536,211983,Normal Sugar,1,1,2250,2160,2250,90,80
109852,SO/24-25/90381,211984,Prakash Aata,10,10,1670,1565,16700,1050,-350
109852,SO/24-25/90381,211985,Prakash Maida,5,5,1780,1680,8900,500,-175
109857,SO/24-25/90378,211994,Laal Gulaab Suji/Rava,1,1,1800,1730,1800,70,0
109855,SO/24-25/90373,211988,Shri Ram maida (50kg),1,1,2065,1770,2065,295,-25
109855,SO/24-25/90373,211989,Aashirwad Chakki Atta (10kg),2,2,1471,1274,2942,394,-8
109855,SO/24-25/90373,211990,Aashirwad Chakki Atta (5kg),1,1,1498,1298,1498,200,-4
109855,SO/24-25/90373,211991,Ruchi Gold Palm Pouch(1L),3,3,1310,1242,3930,204,-24
109855,SO/24-25/90373,211992,Fortune Soya Pouch(1L),3,3,2635,2300,7905,1005,-45
109830,SO/24-25/90350,211939,Fortune First Choice Maida,3,3,2185,1990,6555,585,240
109830,SO/24-25/90350,211940,Rajdhani Chakki aata,3,3,2300,1990,6900,930,-30
109830,SO/24-25/90350,211941,Tata Salt Pkt(1Kg),1,1,1456,1275,1456,181,10
109830,SO/24-25/90350,211942,Double Filter Sugar,10,10,78,78,780,0,315
111567,SO/24-25/92008,214785,Soyum Soya Pouch,1,1,1464,1464,1464,0,72
111567,SO/24-25/92008,214786,Tata Salt Pkt(1Kg),1,1,1340,1280,1340,60,0
109857,SO/24-25/90378,211995,Laal Gulaab Maida,3,3,1780,1690,5340,270,-30
109856,SO/24-25/90375,211993,Ruchi Gold Palm Pouch(1L),15,15,1310,1240,19650,1050,-75
109858,SO/24-25/90379,211996,Bail Kolhu Pouch,10,10,1600,1535,16000,650,0
109859,SO/24-25/90376,211997,Aashirwad Chakki Atta (5kg),1,1,1498,1302,1498,196,0
109859,SO/24-25/90376,211998,Shri Ram maida (50kg),1,1,2065,1800,2065,265,5
109863,SO/24-25/90383,212005,Ruchi Gold Palm Pouch(1L),20,20,1310,1238,26200,1440,-80
109861,SO/24-25/90380,212001,Bail Kolhu Pouch,1,1,1600,1540,1600,60,0
109861,SO/24-25/90380,212002,Fortune Soya Pouch(1L),1,1,2400,2310,2400,90,-40
109839,SO/24-25/90360,211958,HP Atta,20,20,38.273,35,765.46,65.46,-8.64
109839,SO/24-25/90360,211959,Shudh Oil,2,2,140.5,130,281,21,0
109860,SO/24-25/90396,211999,Aashirwad Chakki Atta (5kg),6,6,1498,1290,8988,1248,-42
109866,SO/24-25/90386,212009,DCM Double Filter Sugar,1,1,2400,2230,2400,170,60
109865,SO/24-25/90385,212008,DCM Double Filter Sugar,8,8,2400,2205,19200,1560,360
109864,SO/24-25/90384,212006,Aashirwad Chakki Atta (5kg),4,4,1498,1290,5992,832,-48
109864,SO/24-25/90384,212007,Aashirwad Chakki Atta (10kg),4,4,1471,1268,5884,812,-40
109873,SO/24-25/90392,212017,Fryola Soya,10,3,2300,2190,23000,1100,-50
109837,SO/24-25/90358,211956,Parivar Pasand Chakki Aata (50kg),1,1,1850,1710,1850,140,0
109867,SO/24-25/90465,212010,Rasoi Maida,2,2,1850,1680,3700,340,-140
109872,SO/24-25/90408,212016,Bail Kohlu Mustard Bottle(500ml),24,24,90,81,2160,216,-144
109871,SO/24-25/90390,212015,Kings Soya Pouch,10,10,1700,1464,17000,2360,-1360
109870,SO/24-25/90389,212014,Malai Maida,10,10,1905,1810,19050,950,150
109869,SO/24-25/90388,212012,Fortune Soya Pouch(1L),10,10,2400,2295,24000,1050,-500
118407,SO/24-25/98377,226243,Fortune Soya Tin(15L),4,4,2290,2160,9160,520,-240
111293,SO/24-25/91750,214312,Nature Fresh Soya Tin(15L),7,7,2290,2035,16030,1785,-945
111569,SO/24-25/92019,214788,Prakash Aata,1,1,1730,1570,1730,160,-40
112041,SO/24-25/92448,215629,Shri Ram maida (50kg),30,30,1817.2,1550,54516,8016,-360
109862,SO/24-25/90382,212003,Nature Fresh Soya Tin(15Kg),5,5,2642,2260,13210,1910,-175
109862,SO/24-25/90382,212004,Siddhi Vinayak Mill Aata,1,1,1890,1780,1890,110,0
109879,SO/24-25/90394,212026,Vibhor Soya Pouch(1L),50,50,1679,1425,83950,12700,-500
109879,SO/24-25/90394,212027,Nature Fresh Soya Tin(15L),5,5,2435,2045,12175,1950,-50
109879,SO/24-25/90394,212028,Aashirwad Chakki Atta (5kg),5,5,1498,1290,7490,1040,-35
109879,SO/24-25/90394,212029,Aashirwad Chakki Atta (10kg),5,5,1471,1270,7355,1005,-15
109879,SO/24-25/90394,212030,Shri Ram maida (50kg),10,10,2065,1760,20650,3050,-350
109879,SO/24-25/90394,212031,Shri Ram maida (50kg),4,4,1817.2,1549,7268.8,1072.8,-122.4
109878,SO/24-25/90397,212022,Ruchi Gold Palm Pouch(1L),5,5,1310,1245,6550,325,0
109878,SO/24-25/90397,212023,Vibhor Soya Pouch(1L),15,15,1679,1430,25185,3735,-150
109878,SO/24-25/90397,212024,Single Filter Sugar,4,4,2425,2150,9700,1100,-40
109878,SO/24-25/90397,212025,Tata Salt Pkt(1Kg),1,1,1456,1265,1456,191,0
109860,SO/24-25/90396,212000,Aashirwad Chakki Atta (10kg),6,6,1471,1270,8826,1206,-18
109330,SO/24-25/89910,211065,Javitri,1,1,696.875,650,696.88,46.88,-21.88
109330,SO/24-25/89910,211066,Jeera Sabut,2,2,290,270,580,40,0
109330,SO/24-25/89910,211067,DCM Double Filter Sugar,8,8,2400,2200,19200,1600,320
109330,SO/24-25/89910,211068,Shreshtha Aata,1,1,1650,1570,1650,80,-10
109330,SO/24-25/89910,211069,Bawarchi Vanaspati Balti KG,2,2,2370,2240,4740,260,-80
109330,SO/24-25/89910,211070,Bawarchi Soya Tin(15Kg),15,15,2320,2180,34800,2100,-450
109884,SO/24-25/90399,212043,Premium Arhar Dal,1,1,172.975,150,172.98,22.98,-12.98
109885,SO/24-25/90400,212044,Sona Masoori Rice,3,3,59.975,50,179.93,29.93,-20.93
109874,SO/24-25/90391,212018,Ruchi Gold Palm Pouch(1L),25,25,1350,1250,33750,2500,0
109881,SO/24-25/90466,212035,Normal Sugar,10,10,2205,2160,22050,450,0
109875,SO/24-25/90409,212019,Normal Sugar,20,20,2135,2135,42700,0,700
109886,SO/24-25/90410,212045,Arrarot,5,5,50,45,250,25,-10
109834,SO/24-25/90351,212042,Bail Kolhu Pouch,5,5,1600,1540,8000,300,25
109882,SO/24-25/90467,212038,Fortune Kacchi Ghani,2,2,2350,2300,4700,100,0
109883,SO/24-25/90468,212039,Rasoi Aata,3,3,1800,1640,5400,480,-180
109883,SO/24-25/90468,212040,Kingfisher Arhar Dal,1,1,3900,3500,3900,400,-400
109882,SO/24-25/90467,212036,Fortune Soya Tin(15L),3,0,2200,2140,6600,180,-90
109888,SO/24-25/90402,212049,Rajdhani Besan Pkt(1Kg),1,1,135.925,110,135.93,25.93,-3.43
111399,SO/24-25/91954,214475,Nature Fresh Soya Tin(15L),3,3,2100,2005,6300,285,45
109889,SO/24-25/90403,212050,Fortune Soya Pouch(1L),1,1,173.163,150,173.16,23.16,-3.16
109887,SO/24-25/90401,212048,Parivar Pasand Chakki Aata (50kg),3,3,39.98,35,119.94,14.94,0.6
111294,SO/24-25/91751,214313,Soyum Soya Tin(15L) V,50,50,1950,1850,97500,5000,-3000
118396,SO/24-25/98378,226229,Kezar Aata,1,1,1650,1580,1650,70,-10
109876,SO/24-25/90393,212020,Ruchi Gold Palm Pouch(1L),6,6,1350,1250,8100,600,0
109877,SO/24-25/90395,212021,Shudh Oil,6,6,140.5,130,843,63,0
109894,SO/24-25/90413,212055,Prakash Aata,1,1,1670,1580,1670,90,-30
109898,SO/24-25/90414,212059,Nature Fresh Soya Tin(15L),1,1,2200,2035,2200,165,0
109902,SO/24-25/90416,212063,Gokul Soya Tin,1,1,1900,1900,1900,0,10
109899,SO/24-25/90422,212060,Ruchi Gold Palm Pouch(1L),25,25,1310,1240,32750,1750,-50
109900,SO/24-25/90423,212061,Ruchi Gold Palm Pouch(1L),38,38,1310,1240,49780,2660,-76
109895,SO/24-25/90421,212056,Aashirwad Chakki Atta (10kg),1,1,500.333,425,500.33,75.33,-11
109893,SO/24-25/90420,212054,Aashirwad Chakki Atta (5kg),7,7,1498,1290,10486,1456,-49
109892,SO/24-25/90419,212053,Double Filter Sugar,2,2,52.3,45,104.6,14.6,-3
109905,SO/24-25/90417,212068,Reliance Salt Pkt(1Kg),2,2,153,140,306,26,0
109908,SO/24-25/90425,212072,Galaxy rice,1,1,3345,2810,3345,535,0
109908,SO/24-25/90425,212073,Gauri Rice,2,2,3365,3000,6730,730,-60
109909,SO/24-25/90427,212074,Kings Soya Pouch,2,2,1700,1476,3400,448,-248
109916,SO/24-25/90428,212083,Ruchi Gold Palm Pouch(1L),5,5,1350,1245,6750,525,-25
109906,SO/24-25/90430,212069,Emami Best Choice Soya Pouch,1,1,1500,1435,1500,65,0
109903,SO/24-25/90418,212064,Nature Fresh Soya Tin(15L),20,20,2200,2005,44000,3900,-600
109910,SO/24-25/90444,212075,Kings Soya Pouch,2,2,1680,1470,3360,420,-84
109896,SO/24-25/90445,212057,Prakash Aata,2,2,1760,1500,3520,520,-200
109897,SO/24-25/90447,212058,Prakash Aata,3,3,1760,1500,5280,780,-300
109911,SO/24-25/90469,212076,Normal Sugar,30,30,2205,2160,66150,1350,0
109890,SO/24-25/90411,212051,Mahakosh Mustard Oil Pouch (1L),1,1,1500,1420,1500,80,0
109915,SO/24-25/90484,212082,Fortune Maida,3,3,1900,1730,5700,510,-150
109913,SO/24-25/90483,212080,Fortune Maida,10,10,1900,1725,19000,1750,-550
109904,SO/24-25/90489,212065,Shreshtha Aata,1,1,1650,1580,1650,70,0
109904,SO/24-25/90489,212066,Prakash Maida,1,1,1780,1700,1780,80,-15
109891,SO/24-25/90412,212052,Fortune Maida,5,5,1900,1720,9500,900,-300
109912,SO/24-25/90482,212078,Ruchi Gold Palm Pouch(1L),1,1,1380,1285,1380,95,-35
109913,SO/24-25/90483,212079,Prakash Aata,10,0,1670,1570,16700,1000,-300
109901,SO/24-25/90415,212062,Nepali Soya,50,50,2100,2055,105000,2250,-1750
111295,SO/24-25/91752,214314,Kezar Aata,1,1,1650,1560,1650,90,-20
117932,SO/24-25/97920,225472,Pukhraj Arhar Dal,1,1,4910,3570,4910,1340,-1080
118414,SO/24-25/98379,226254,Kezar Aata,1,1,1650,1580,1650,70,-10
109918,SO/24-25/90426,212086,Nature Fresh Ghee(Purita) Tin(15Kg),1,1,2580,2480,2580,100,0
109918,SO/24-25/90426,212087,Nature Fresh Soya Tin(15L),1,1,2100,2035,2100,65,30
109918,SO/24-25/90426,212088,HP Atta,1,1,1640,1515,1640,125,0
118626,SO/24-25/98576,226651,Aashirwad Chakki Atta (10kg),1,0,1368,1278,1368,90,0
109924,SO/24-25/90431,212095,Ruchi Gold Palm Pouch(1L),1,1,1310,1250,1310,60,0
109924,SO/24-25/90431,212096,Double Filter Sugar,1,1,2515,2225,2515,290,0
109928,SO/24-25/90432,212105,Tata Salt Pkt(1Kg),1,1,1370,1275,1370,95,0
109928,SO/24-25/90432,212106,Gauri Old Rice,1,1,3450,3195,3450,255,0
109925,SO/24-25/90434,212098,Single Filter Sugar,1,1,2425,2160,2425,265,0
109926,SO/24-25/90433,212099,Ruchi Gold Palm Pouch(1L),2,2,1310,1250,2620,120,0
109926,SO/24-25/90433,212100,Shri Ram maida (50kg),1,1,2065,1800,2065,265,5
109926,SO/24-25/90433,212101,Double Filter Sugar,1,1,2515,2225,2515,290,0
109925,SO/24-25/90434,212097,Ruchi Gold Palm Pouch(1L),1,1,1310,1255,1310,55,5
109929,SO/24-25/90435,212107,Nature Fresh Soya Tin(15L),30,30,2435,2000,73050,13050,300
109919,SO/24-25/90429,212089,Bisleri,10,10,140,130,1400,100,0
109916,SO/24-25/90428,212084,Double Chabhi Rice,1,1,3050,2820,3050,230,0
109931,SO/24-25/90436,212110,NR Atta,10,10,39.636,37,396.36,26.36,6.59
109545,SO/24-25/90088,211462,RICE BASMATI BIRYANI,1,1,1800,1800,1800,0,60
109933,SO/24-25/90437,212113,Parivar Pasand Chakki Aata (50kg),1,1,1949,1710,1949,239,20
109938,SO/24-25/90537,212119,Normal Sugar,1,1,2250,2160,2250,90,80
109922,SO/24-25/90472,212093,Normal Sugar,3,3,2205,2160,6615,135,-30
109921,SO/24-25/90485,212091,Kings Soya Pouch,8,8,1700,1464,13600,1888,-1088
109927,SO/24-25/90487,212102,DCM Double Filter Sugar,2,2,2400,2220,4800,360,100
109927,SO/24-25/90487,212103,Prakash Maida,1,1,1780,1690,1780,90,-25
109930,SO/24-25/90488,212108,Nourish Sunflower Pouch,3,3,1450,1350,4350,300,-150
109930,SO/24-25/90488,212109,Tata Salt Pkt(1Kg),2,2,894,720,1788,348,-222
109939,SO/24-25/90494,212120,DCM Double Filter Sugar,10,10,2400,2200,24000,2000,400
109936,SO/24-25/90492,212116,Atish Maida,2,2,1860,1760,3720,200,0
109923,SO/24-25/90486,212094,Normal Sugar,4,4,2140,2140,8560,0,120
109934,SO/24-25/90473,212114,Tata Salt Pkt(1Kg),1,1,28,28,28,0,1
109935,SO/24-25/90491,212115,Kings Soya Pouch,10,10,1700,1464,17000,2360,-1360
111296,SO/24-25/91753,214315,Shreshtha Aata,4,4,1760,1570,7040,760,-280
117934,SO/24-25/97921,225475,Hari Patti(Green) Rice,30,30,100,74,3000,780,-570
118413,SO/24-25/98380,226253,Shreshtha Aata,1,1,1760,1600,1760,160,-40
111570,SO/24-25/92012,214793,Tata Salt Pkt(1Kg),5,5,29,26,145,15,-10
118620,SO/24-25/98575,226643,Tata Salt Pkt(1Kg),2,2,1354,1265,2708,178,0
109947,SO/24-25/90438,212131,Prakash Aata,1,1,1670,1580,1670,90,-30
109947,SO/24-25/90438,212132,Bandhani Heeng,1,1,138,125,138,13,-5
109958,SO/24-25/90448,212148,NR Atta,8,8,1700,1550,13600,1200,-40
109964,SO/24-25/90452,212157,Ruchi Gold Palm Pouch(1L),50,50,1310,1242,65500,3400,100
109960,SO/24-25/90450,212152,Tata Salt Pkt(1Kg),1,1,1456,1265,1456,191,0
109959,SO/24-25/90449,212151,Parivar Mustard Bottle(1L),1,1,175.833,155,175.83,20.83,1.67
109958,SO/24-25/90448,212149,Sk Maida,1,1,1725,1600,1725,125,0
109958,SO/24-25/90448,212150,Fortune Kacchi Ghani Bottle(1L),1,1,2044,1850,2044,194,-35
109963,SO/24-25/90451,212156,Ruchi Gold Palm Pouch(1L),10,10,1310,1240,13100,700,-50
109950,SO/24-25/90439,212137,Bail Kolhu Pouch,1,1,1630,1540,1630,90,0
109951,SO/24-25/90440,212138,Bail Kolhu Pouch,1,1,1630,1540,1630,90,0
109945,SO/24-25/90441,212129,Fortune Soya Pouch(1L),2,2,2650,2304,5300,692,-192
109943,SO/24-25/90442,212127,Soyum Soya Tin(15L) V,2,2,2200,1910,4400,580,-160
109942,SO/24-25/90443,212126,Dalmia Double Filter Sugar,5,5,2450,2185,12250,1325,-75
109944,SO/24-25/90446,212128,Kings Soya Pouch,5,5,1680,1464,8400,1080,-240
109967,SO/24-25/90531,212164,Tata Salt Pkt(1Kg),1,1,1456,1265,1456,191,0
109952,SO/24-25/90495,212139,Local Sugar,1,1,2150,2125,2150,25,45
109949,SO/24-25/90475,212134,Ruchi Gold Palm Pouch(1L),2,2,1400,1260,2800,280,-80
109965,SO/24-25/90499,212158,Prakash Aata,1,1,1670,1590,1670,80,-20
109954,SO/24-25/90497,212143,Fryola Palm,1,1,2460,2320,2460,140,-30
109954,SO/24-25/90497,212144,Prakash Aata,1,1,1670,1610,1670,60,0
109953,SO/24-25/90496,212140,Prakash Aata,1,1,1670,1600,1670,70,-10
109953,SO/24-25/90496,212141,Prakash Maida,1,1,1780,1700,1780,80,-15
109966,SO/24-25/90500,212162,Prakash Maida,1,1,1780,1690,1780,90,-25
109966,SO/24-25/90500,212163,Kings Soya Pouch,1,1,1700,1482,1700,218,-118
109962,SO/24-25/90529,212155,Nature Fresh Soya Tin(15L),1,1,2100,2005,2100,95,0
109946,SO/24-25/90454,212130,Dalmia Double Filter Sugar,1,1,2450,2185,2450,265,-15
109961,SO/24-25/90527,212154,Parivar Pasand Chakki Aata (50kg),1,1,1850,1710,1850,140,0
109961,SO/24-25/90527,212153,NR Atta,1,1,1700,1555,1700,145,0
109948,SO/24-25/90526,212133,Sk Maida,5,5,1725,1600,8625,625,0
109955,SO/24-25/90476,212145,Nepali Soya Pouch,1,1,1270,1150,1270,120,-20
132047,SO/24-25/111238,249719,Swastik maida,1,1,38.739,37,38.74,1.74,-1.22
111297,SO/24-25/91754,214316,Shreshtha Aata,1,1,1760,1565,1760,195,-75
117933,SO/24-25/97922,225474,Kezar Aata,1,1,1650,1585,1650,65,-5
132047,SO/24-25/111238,249720,Mahakosh Soya Oil Pouch(1L),2,2,150,128,300,44,-26
109957,SO/24-25/90453,212147,Ruchi Gold Palm Pouch(1L),2,2,1350,1250,2700,200,0
111571,SO/24-25/92011,214794,Shreshtha Aata,2,2,1760,1570,3520,380,-140
111799,SO/24-25/92208,215202,DCM Double Filter Sugar,10,10,2400,2240,24000,1600,800
109979,SO/24-25/90457,212187,Kings Soya Pouch,5,5,1680,1470,8400,1050,-210
109980,SO/24-25/90458,212188,Kezar Maida,5,5,1890,1690,9450,1000,-200
109967,SO/24-25/90531,212166,Reliance Salt Pkt(1Kg),2,2,240,180,480,120,0
109807,SO/24-25/90459,211896,Masodha Double Filter Sugar,1,1,2300,2210,2300,90,-10
109911,SO/24-25/90469,212077,Masodha Double Filter Sugar,10,10,2300,2190,23000,1100,-300
109984,SO/24-25/90504,212193,Kezar Maida,5,5,1740,1665,8700,375,0
109975,SO/24-25/90480,212181,Ruchi Gold Palm Pouch(1L),5,5,1400,1260,7000,700,-175
109972,SO/24-25/90479,212174,Kala Chana,1,1,2580,2450,2580,130,-130
109949,SO/24-25/90475,212135,Bail Kohlu Mustard Bottle(1L),1,1,2028,1944,2028,84,-24
109982,SO/24-25/90502,212191,Fortune Soya Tin(15L),6,6,2240,2110,13440,780,-330
109981,SO/24-25/90538,212190,Prakash Aata,1,1,1760,1500,1760,260,-100
109985,SO/24-25/90561,212194,Kohinoor Tandoori Aata,1,1,1850,1760,1850,90,-10
109983,SO/24-25/90528,212192,Parivar Pasand Chakki Aata (50kg),1,1,1850,1710,1850,140,0
109986,SO/24-25/90625,212195,Nature Fresh Soya Tin(15L),12,12,2290,2040,27480,3000,-1560
109882,SO/24-25/90467,212037,Masodha Double Filter Sugar,3,3,2300,2220,6900,240,0
109970,SO/24-25/90455,212171,Dalmia Double Filter Sugar,2,2,2450,2185,4900,530,-30
